"node_index","node_id","node_type","node_name","node_description","node_source"
"1006","RISK_03aa2d7a55","RiskFactor","Chậm phát hiện biến chứng","Đợi đến khi có triệu chứng nặng mới đi khám khiến biến chứng đã ở giai đoạn muộn.","https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/dai-thao-duong-can-benh-nhieu-bien-chung-nguy-hiem-8-trieu-nguoi-viet-nam-dang-mac-9624-146.html"
"1007","RISK_0418f2ca32","RiskFactor","Không tuân thủ chỉ định y khoa","Người bệnh không thực hiện đúng hướng dẫn của bác sĩ về thuốc và sinh hoạt.","https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/dai-thao-duong-can-benh-nhieu-bien-chung-nguy-hiem-8-trieu-nguoi-viet-nam-dang-mac-9624-146.html"
"1008","RISK_042ac6ea24","RiskFactor","Thói quen sinh hoạt thiếu vận động","Lối sống ít vận động làm gia tăng nguy cơ mắc bệnh.","https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html"
"1009","RISK_04d31a93e2","RiskFactor","Hút thuốc lá và uống rượu bia","Các yếu tố nguy cơ làm gia tăng huyết áp và tổn thương mạch máu.","http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"1010","RISK_04fd14a2cc","RiskFactor","Hút thuốc lá hoặc thuốc lào","Nguyên nhân hàng đầu gây BPTNMT, đặc biệt khi hút chủ động hoặc thụ động.","https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-phoi-tac-nghen-man-tinh-nd14577.html"
"1011","RISK_050d4ef265","RiskFactor","Vùng bụng to","Chỉ số vòng eo lớn ở nam ≥ 90 cm, nữ ≥ 80 cm là dấu hiệu nguy cơ ĐTĐ. | Chỉ số vòng eo lớn là dấu hiệu của tích tụ mỡ nội tạng, tăng nguy cơ ĐTĐ.","https://web.archive.org/web/https://www.vinmec.com/vie/bai-viet/tong-quan-ve-benh-dai-thao-duong-vi | https://www.vinmec.com/vie/bai-viet/tong-quan-ve-benh-dai-thao-duong-vi"
"1012","RISK_0568b03f6c","RiskFactor","Dùng corticoid liều cao","Gây tăng glucose máu, đặc biệt ở type 2. | Gây tăng đường huyết cấp tính. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng glucose máu và làm trầm trọng biến chứng. | Gây tăng glucose máu, đặc biệt trong điều trị viêm nhiễm. | Gây tăng glucose máu và làm trầm trọng biến chứng. | Gây tăng đường máu và các biến chứng cấp tính. | Gây tăng glucose máu. | Gây tăng glucose máu, đặc biệt ở type 2. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng glucose máu, đặc biệt ở type 2. | Gây tăng glucose máu. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng glucose máu và làm trầm trọng biến chứng. | Gây tăng đường máu và các biến chứng cấp tính. | Gây tăng glucose máu. | Gây tăng glucose máu và có thể dẫn đến biến chứng cấp tính. | Gây tăng glucose máu, đặc biệt ở type 2. | Gây tăng đường máu và các biến chứng cấp tính. | Gây tăng glucose máu và nguy cơ biến chứng cấp tính. | Gây tăng glucose máu. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng đường máu và các biến chứng cấp tính. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng glucose máu và các biến chứng cấp tính. | Gây tăng glucose máu. | Gây tăng glucose máu, đặc biệt ở type 2. | Gây tăng glucose máu, nguy cơ biến chứng cấp tính. | Gây tăng đường huyết, nguy cơ nhiễm trùng và biến chứng. | Gây tăng đường huyết cấp tính.","https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421"
"1013","RISK_066fdb6d94","RiskFactor","Lối sống thiếu vận động","Yếu tố nguy cơ chính dẫn đến hội chứng chuyển hóa và đái tháo đường. | Thiếu hoạt động thể chất làm gia tăng nguy cơ. | Thiếu hoạt động thể chất làm gia tăng nguy cơ mắc tăng huyết áp. | Thiếu hoạt động thể chất làm tăng nguy cơ mắc bệnh. | Thiếu hoạt động thể chất làm gia tăng nguy cơ mắc tăng huyết áp. | Thiếu hoạt động thể chất làm gia tăng nguy cơ mắc tăng huyết áp.","https://web.archive.org/web/https://sti.vista.gov.vn/projects/udnv/nghien-cuu-thuan-tap-5-nam-ve-benh-dai-thao-duong-typ-2-va-hoi-chung-chuyen-hoa-o-nguoi-viet-nam-vai-tro-yeu-to-di-truyen-va-loi-song-4221.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html"
"1014","RISK_06e157fc0b","RiskFactor","Thiếu tuân thủ điều trị","Người bệnh không uống thuốc vì không hiểu tác dụng hoặc ngại dùng. | Không uống thuốc đúng giờ, không kiểm soát đường huyết, chế độ ăn uống thiếu tuân thủ. | Không uống thuốc đúng giờ, không kiểm soát đường huyết, chế độ ăn uống thiếu tuân thủ.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/ca-the-hoa-dieu-tri-dai-thao-duong-tip-2-tai-cac-nuoc-dang-phat-trien-thach-thuc-va-co-hoi?id=4b51fe29-8515-42d1-bff3-85563163f16c | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/dai-thao-duong-can-benh-nhieu-bien-chung-nguy-hiem-8-trieu-nguoi-viet-nam-dang-mac-9624-146.html | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/dai-thao-duong-can-benh-nhieu-bien-chung-nguy-hiem-8-trieu-nguoi-viet-nam-dang-mac-9624-146.html"
"1015","RISK_0976b77bfb","RiskFactor","Người thân bị đái tháo đường","Có bố mẹ, anh chị em ruột, con đẻ bị bệnh.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/chan-doan-som-benh-dai-thao-duong-tip-2?id=59f9c51f-418e-9437-823c-a1a6c23c33e4"
"1016","RISK_0a30f308d1","RiskFactor","Không khí khô lạnh","Làm bốc hơi lớp chất lỏng bảo vệ phế quản, gây kích ứng và sưng.","http://phacdo.soytequangninh.gov.vn/news/chuyen-khoa-sau/phong-benh-hen-phe-quan-khi-thoi-tiet-thay-doi.html"
"1017","RISK_0a4c4f839f","RiskFactor","Không điều trị đau thần kinh ngoại biên","Là yếu tố làm tăng nguy cơ tàn phế và gánh nặng y tế. | Gây suy giảm chất lượng sống nghiêm trọng và dẫn đến tàn phế. | Gây suy giảm chất lượng sống nghiêm trọng và nguy cơ tự tử cao. | Là yếu tố làm tăng nguy cơ tàn phế và tử vong do cơn đau mãn tính không kiểm soát được. | Gây suy giảm chất lượng sống nghiêm trọng và nguy cơ tự tử cao. | Dẫn đến mất ngủ, tự tử và gánh nặng y tế cao. | Gây suy giảm chất lượng sống, dẫn đến tàn phế và tăng chi phí điều trị. | Gây suy giảm chất lượng sống nghiêm trọng và dẫn đến tàn phế. | Gây suy giảm chất lượng sống, dẫn đến tàn phế và tăng chi phí điều trị. | Gây mất ngủ, tự tử và gánh nặng y tế cao gấp 5 lần. | Gây suy giảm chất lượng sống nghiêm trọng và nguy cơ tự tử cao. | Gây mất ngủ, tự tử và gánh nặng y tế cao. | Gây suy giảm chất lượng sống nghiêm trọng và nguy cơ tự tử cao.","https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://chanthuongvacotsong.bachmai.gov.vn/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
