"node_index","node_id","node_type","node_name","node_description","node_source"
"287","SYMP_3b3da18072","Symptom","Mệt mỏi ban ngày, ngáy ngủ","Triệu chứng của ngưng thở khi ngủ do tắc nghẽn gây tăng huyết áp thứ phát.","https://tamanhhospital.vn/tang-huyet-ap-thu-phat/"
"288","SYMP_3c13152b7e","Symptom","Chán ăn","Do tích tụ độc tố trong máu và rối loạn chuyển hóa ảnh hưởng đến vị giác. | Do tích tụ độc tố trong máu và rối loạn chuyển hóa ảnh hưởng đến vị giác. | Do tích tụ độc tố và rối loạn chuyển hóa ảnh hưởng đến cảm giác thèm ăn. | Do tích tụ độc tố và rối loạn chuyển hóa ảnh hưởng đến cảm giác thèm ăn.","https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600"
"289","SYMP_3c2f798cc6","Symptom","Tiểu ít","Dấu hiệu của suy giảm chức năng lọc máu ở thận.","https://web.archive.org/web/https://medlatec.vn/tin-tuc/hep-dong-mach-than-la-gi-muc-do-nguy-hiem-va-phuong-phap-dieu-tri"
"290","SYMP_3cdc992581","Symptom","Khát nước liên tục","Cảm giác khát nước thường xuyên do cơ thể mất nước khi đào thải glucose qua nước tiểu.","https://web.archive.org/web/https://medlatec.vn/tin-tuc/benh-dai-thao-duong-anh-huong-nhu-the-nao-toi-suc-khoe-s195-n19438"
"291","SYMP_3cf86882db","Symptom","Đường huyết cao","Tình trạng tăng đường trong máu, là biểu hiện chính của bệnh đái tháo đường.","https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2015/08/kien-thuc-ve-benh-dai-thao-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-tai-c-o81E20305.html"
"292","SYMP_3cfdc7986c","Symptom","Tự tử do đau","Biến cố cực kỳ nghiêm trọng, xảy ra khi bệnh nhân chịu đựng cơn đau mãn tính kéo dài không kiểm soát được. | Biến cố cực kỳ nghiêm trọng, xảy ra khi bệnh nhân chịu đựng cơn đau kéo dài và không có phương pháp điều trị hiệu quả. | Hậu quả tâm lý cực kỳ nghiêm trọng của biến chứng thần kinh ngoại biên, được ghi nhận ở một số bệnh nhân. | Biến cố cực kỳ nghiêm trọng, xảy ra khi bệnh nhân chịu đựng cơn đau mãn tính kéo dài không kiểm soát được. | Biến cố cực kỳ nghiêm trọng, xảy ra khi bệnh nhân chịu đựng cơn đau mãn tính kéo dài không được điều trị.","https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
"293","SYMP_3de9e04685","Symptom","Hơi thở mùi amoniac","Do urê huyết tích tụ trong máu.","https://web.archive.org/web/http://soyte.hatinh.gov.vn/tin-tuc-su-kien/pho-bien-kien-thuc/dau-hieu-benh-than-va-suy-than-.html | http://soyte.hatinh.gov.vn/tin-tuc-su-kien/pho-bien-kien-thuc/dau-hieu-benh-than-va-suy-than-.html"
"294","SYMP_3e225a378d","Symptom","Ran rít ngáy khi nghe phổi","Âm thanh đặc trưng trong cơn hen, do sự co thắt và tắc nghẽn đường thở.","https://www.vinmec.com/vie/bai-viet/lam-nao-de-chan-doan-hen-phe-quan-vi"
"295","SYMP_3e2b8dc229","Symptom","Yếu cơ do kali thấp","Triệu chứng của cường aldosteron nguyên phát gây tăng huyết áp thứ phát.","https://tamanhhospital.vn/tang-huyet-ap-thu-phat/"
"296","SYMP_40568e2ee7","Symptom","Phù nề chân","Do thận không thể loại bỏ nước và muối dư thừa, dẫn đến tích tụ dịch ở chân, mắt cá chân.","https://web.archive.org/web/https://tamanhhospital.vn/tang-huyet-ap-trong-benh-than/"
"297","SYMP_41ed8ea56c","Symptom","Cơn hạ đường huyết","Tình trạng đường huyết giảm đột ngột dưới mức an toàn, gây chóng mặt, run rẩy, thậm chí ngất. | Trạng thái nguy hiểm khi nồng độ glucose máu giảm dưới mức an toàn, thường xảy ra khi tiêm insulin hoặc bỏ bữa.","https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"298","SYMP_420993f0b2","Symptom","Phình động mạch","Tình trạng giãn nở bất thường của thành động mạch. | Sự giãn nở bất thường của thành động mạch do áp lực cao kéo dài. | Sự giãn nở bất thường của thành động mạch do tăng áp lực. | Tổn thương cấu trúc mạch máu do tăng áp lực. | Sự giãn nở bất thường của thành động mạch do áp lực cao kéo dài. | Sự giãn nở bất thường của thành động mạch do tăng áp lực. | Tăng huyết áp làm yếu và giãn động mạch, dẫn đến phình mạch. | Sự giãn nở bất thường của thành động mạch do áp lực cao kéo dài. | Sự giãn nở bất thường của thành động mạch do tăng áp lực máu. | Sự giãn nở bất thường của thành động mạch do áp lực cao kéo dài. | Sự giãn nở bất thường của thành động mạch do tăng áp lực máu. | Sự giãn nở bất thường của thành động mạch do áp lực cao kéo dài. | Sự giãn nở bất thường của thành động mạch do tăng áp lực. | Tình trạng giãn nở bất thường của thành động mạch.","https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html"
"299","SYMP_441c7cfb2c","Symptom","Hô hấp bụng-ngực nghịch thường","Cơ chế hô hấp bất thường, biểu hiện của suy hô hấp.","https://bachmai.gov.vn/bai-viet/tho-may-khong-xam-nhap-trong-dieu-tri-benh-phoi-tac-nghen-man-tinh?id=828a5ae0-e152-ef2d-e6b5-48a6c8bafe5b"
"300","SYMP_44d2beb60b","Symptom","Mệt mỏi giảm cân","Cảm giác mệt mỏi kéo dài kèm theo sụt cân nhanh chóng.","https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/"
"301","SYMP_45aec07263","Symptom","Nhồi máu cơ tim","Biến chứng do tăng huyết áp làm tổn thương hệ tuần hoàn. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương mạch vành. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương mạch vành. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp không kiểm soát. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng nghiêm trọng do tăng huyết áp gây tổn thương tim. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương mạch vành. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương tim mạch. | Biến chứng nghiêm trọng do tăng huyết áp gây tổn thương tim. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương tim. | Biến chứng nghiêm trọng do tăng huyết áp gây tổn thương tim. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành. | Biến chứng nguy hiểm do tăng huyết áp gây tổn thương tim. | Biến chứng tim mạch nghiêm trọng do tăng huyết áp gây tổn thương động mạch vành.","http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"302","SYMP_468192816b","Symptom","Uống nhiều","Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Triệu chứng thường gặp khi mắc đái tháo đường type 1 hoặc type 2. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Triệu chứng điển hình của tăng glucose huyết trong đái tháo đường. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đường tiểu, bệnh nhân khát nước và thích uống nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và thích uống nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Triệu chứng thường gặp khi mắc đái tháo đường type 1 hoặc type 2. | Triệu chứng thường gặp khi mắc đái tháo đường type 1 hoặc type 2. | Do mất nước qua đường tiểu, bệnh nhân khát nước và thích uống nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Triệu chứng thường gặp khi mắc đái tháo đường type 1 hoặc type 2. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt. | Triệu chứng thường gặp khi mắc đái tháo đường type 1 hoặc type 2. | Do mất nước qua đái nhiều dẫn đến khát nước và uống nhiều, đặc biệt thích nước ngọt.","https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://www.benhviendakhoasongma.gov.vn/bai-viet/benh-dai-thao-duong-220 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421"
"303","SYMP_46eec2ed05","Symptom","Ngừng tim","Hậu quả nghiêm trọng của cơn hen cấp không được xử lý kịp thời.","https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan"
"304","SYMP_48278da8d6","Symptom","Suy giảm chức năng tuyến tụy","Tuyến tụy không còn khả năng sản xuất đủ insulin để duy trì đường huyết ổn định. | Tuyến tụy không còn khả năng sản xuất đủ Insulin, dẫn đến cần phụ thuộc thuốc tiêm insulin suốt đời. | Tuyến tụy không còn khả năng sản xuất đủ insulin do phá hủy tế bào beta, là nguyên nhân cơ bản của đái tháo đường típ 1. | Tuyến tụy không còn khả năng sản xuất đủ Insulin để duy trì đường huyết ổn định. | Tuyến tụy không còn khả năng sản xuất đủ Insulin để duy trì đường huyết ổn định. | Tuyến tụy không còn khả năng sản xuất đủ insulin để duy trì đường huyết ổn định.","https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"305","SYMP_48f0119315","Symptom","Thừa cân và béo phì","Tỷ lệ cao nhất trong nhóm bệnh nhân, chiếm lần lượt 44,6% và 21,5% theo BMI.","https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html"
"306","SYMP_4d866b8115","Symptom","Khó thở nặng","Người bệnh thở gấp, không thể nằm, phải ngồi gập người ra trước để dễ thở. Thở gắng sức, thở bằng cơ hô hấp phụ (cơ cổ, cơ liên sườn, cơ bụng co kéo rõ rệt). Nhịp thở nhanh ≥ 30 lần/phút.","https://medlatec.vn/tu-dien-benh-ly/con-hen-ac-tinh"
"307","SYMP_4e6f6072b5","Symptom","Cảm giác mệt mỏi","Do cơ thể không đủ Insulin để chuyển hóa glucose, dẫn đến năng lượng giảm.","https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"308","SYMP_4ef4d14338","Symptom","Giảm oxy máu","Không đáp ứng với liệu pháp oxy phù hợp.","https://bachmai.gov.vn/bai-viet/tho-may-khong-xam-nhap-trong-dieu-tri-benh-phoi-tac-nghen-man-tinh?id=828a5ae0-e152-ef2d-e6b5-48a6c8bafe5b"
"309","SYMP_5004f74a29","Symptom","Hôn mê nhiễm toan ceton","Biến chứng nguy hiểm cấp tính do thiếu insulin, gây rối loạn chuyển hóa protein, lipid và carbohydrate. Có thể dẫn đến tử vong nếu không xử lý kịp thời.","https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html"
"310","SYMP_50b3a4cec2","Symptom","Ho về đêm","Triệu chứng điển hình của hen, thường xảy ra vào ban đêm và có thể kéo dài. | Triệu chứng điển hình của hen, thường xảy ra vào ban đêm và có thể là dấu hiệu duy nhất.","https://benhviennhitrunguong.gov.vn/loi-khuyen-cua-cac-chuyen-gia-di-ung-ve-benh-hen-2.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/loi-khuyen-cua-cac-chuyen-gia-di-ung-ve-benh-hen-2.html"
"311","SYMP_5339ad1031","Symptom","Đờm dãi màu trong quánh","Chất tiết nhầy đặc trưng sau cơn hen, thường kèm theo ho và khạc đờm.","https://web.archive.org/web/http://phacdo.soytequangninh.gov.vn/news/tin-tuc-su-kien/hen-phe-quan-hieu-dung-de-song-khoe-dieu-tri-hieu-qua-phong-ngua-chu-dong.html | http://phacdo.soytequangninh.gov.vn/news/tin-tuc-su-kien/hen-phe-quan-hieu-dung-de-song-khoe-dieu-tri-hieu-qua-phong-ngua-chu-dong.html"
"312","SYMP_541d119aa2","Symptom","Mệt mỏi và/hoặc chán ăn","Triệu chứng thường gặp trong đái tháo đường týp 2. | Triệu chứng lâm sàng thường gặp trong đái tháo đường. | Triệu chứng thường gặp trong đái tháo đường týp 2. | Triệu chứng thường gặp trong đái tháo đường týp 2.","https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/"
"313","SYMP_5520932078","Symptom","Khó thở về đêm","Cơn khó thở kịch phát xảy ra vào ban đêm, thường là dấu hiệu của suy tim cấp tính hoặc mạn tính. | Cơn khó thở kịch phát vào ban đêm, thường là dấu hiệu của suy tim cấp tính hoặc mạn tính.","https://bachmai.gov.vn/bai-viet/nhan-biet-dieu-tri-va-cham-soc-nguoi-benh-suy-tim?id=f55f8d26-9341-41d6-a243-00f543335069 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/nhan-biet-dieu-tri-va-cham-soc-nguoi-benh-suy-tim?id=f55f8d26-9341-41d6-a243-00f543335069"
