"node_index","node_id","node_type","node_name","node_description","node_source"
"1354","DEMO_0ff154594c","Demographic","Trẻ trong gia đình có bố mẹ dị ứng","Nhóm trẻ có nguy cơ cao phát triển hen và dị ứng khi lớn lên. | Nhóm nguy cơ cao phát triển bệnh hen và dị ứng.","https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan"
"1355","DEMO_1105710e03","Demographic","Người lớn tuổi từ 20-69","Đối tượng nghiên cứu là người bệnh đái tháo đường týp 2 trong độ tuổi này.","https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html"
"1356","DEMO_12cec059e6","Demographic","Người hút thuốc","Hút thuốc làm tăng kháng insulin và ảnh hưởng đến chức năng tuyến tụy, gia tăng nguy cơ bệnh. | Hút thuốc làm tăng kháng insulin và ảnh hưởng đến chức năng tuyến tụy, gia tăng nguy cơ bệnh. | Hút thuốc làm giảm độ nhạy insulin và tăng nguy cơ biến chứng tim mạch, góp phần vào bệnh đái tháo đường tuýp 2. | Hút thuốc làm tăng kháng insulin và ảnh hưởng đến chức năng tuyến tụy, gia tăng nguy cơ bệnh. | Tăng nguy cơ tổn thương thận và tăng huyết áp do tác động của nicotine. | Hút thuốc gây tổn thương mạch máu và làm nặng thêm tình trạng huyết áp cao. | Nhóm có nguy cơ cao mắc COPD do tiếp xúc lâu dài với khói.","http://ttyt.tamduong.laichau.gov.vn/quan-ly-nha-nuoc/hoat-dong-doan-doi/dai-thao-duong-tuyp-2-nguyen-nhan-trieu-chung-chan-doan-va-d.html | http://ttyt.tamduong.laichau.gov.vn/quan-ly-nha-nuoc/hoat-dong-doan-doi/dai-thao-duong-tuyp-2-nguyen-nhan-trieu-chung-chan-doan-va-d.html | https://web.archive.org/web/http://ttyt.tamduong.laichau.gov.vn/quan-ly-nha-nuoc/hoat-dong-doan-doi/dai-thao-duong-tuyp-2-nguyen-nhan-trieu-chung-chan-doan-va-d.html | https://web.archive.org/web/http://ttyt.tamduong.laichau.gov.vn/quan-ly-nha-nuoc/hoat-dong-doan-doi/dai-thao-duong-tuyp-2-nguyen-nhan-trieu-chung-chan-doan-va-d.html | https://www.vinmec.com/vie/bai-viet/dieu-tri-tang-huyet-ap-kem-suy-man-vi | https://tamanhhospital.vn/tang-huyet-ap-thu-phat/ | https://www.vinmec.com/vie/bai-viet/benh-phoi-tac-nghen-man-tinh-copd-vi"
"1357","DEMO_1347fa8167","Demographic","Không tuân thủ chế độ ăn và luyện tập","Chỉ 23,7% bệnh nhân tuân thủ, dẫn đến kiểm soát đường huyết kém.","https://nsti.vista.gov.vn/publication/view/nghien-cuu-dac-diem-lam-sang-can-lam-sang-va-danh-gia-bien-chung-than-o-benh-nhan-dai-thao-duong-type-2-tai-khoa-noi-3-benh-vien-huu-nghi-viet-tiep-hai-phong-350723.html"
"1358","DEMO_13fa4381c2","Demographic","Người có bệnh lý nền","Người mắc bệnh nền đồng thời với COPD có tiên lượng sống thấp hơn.","https://medlatec.vn/tin-tuc/benh-nhan-phoi-tac-nghen-phoi-man-tinh-song-duoc-bao-lau-cai-thien-tuoi-tho-bang-cach-nao"
"1359","DEMO_147e95b14e","Demographic","Người bị bệnh lý kèm theo","Nhóm có nguy cơ cao do các bệnh lý như tai biến mạch não, nhồi máu cơ tim.","https://web.archive.org/web/https://benhviendakhoasongma.gov.vn/bai-viet/hon-me-tang-ap-luc-tham-thau-do-dai-thao-duong-210"
"1360","DEMO_14d5d10542","Demographic","Người có tiền sử gia đình mắc đái tháo đường","Tăng nguy cơ mắc bệnh do yếu tố di truyền, cần theo dõi chặt chẽ. | Nhóm có nguy cơ di truyền cao, đặc biệt với type 2. | Nhóm có nguy cơ cao do di truyền và yếu tố môi trường.","https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html"
"1361","DEMO_1544ba62c6","Demographic","Người mang thai","Có nguy cơ mắc tiểu đường thai kỳ, ảnh hưởng đến sức khỏe mẹ và thai nhi. | Nhóm có nguy cơ do tình trạng nhiễm độc thai nghén ảnh hưởng đến huyết áp. | Nhiễm độc thai nghén làm tăng nguy cơ huyết áp. | Nhóm có nguy cơ do nhiễm độc thai nghén ảnh hưởng đến huyết áp. | Cần thận trọng khi dùng thảo mộc do nguy cơ phản ứng dị ứng hoặc tương tác thuốc. | Cần thận trọng khi sử dụng thảo mộc do nguy cơ phản ứng dị ứng và ảnh hưởng đến thai nhi.","https://web.archive.org/web/https://medlatec.vn/tin-tuc/benh-dai-thao-duong-anh-huong-nhu-the-nao-toi-suc-khoe-s195-n19438 | https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/tang-huyet-ap-can-benh-tham-lang-nhung-nguy-hiem-8463-146.html | https://web.archive.org/web/https://vov.gov.vn/day-la-7-loai-thao-moc-dieu-tri-hen-suyen-hieu-qua-dtnew-491435 | https://vov.gov.vn/day-la-7-loai-thao-moc-dieu-tri-hen-suyen-hieu-qua-dtnew-491435"
"1362","DEMO_160fb4d2c2","Demographic","Trẻ em dưới 5 tuổi","Khó phối hợp động tác tay và thở, cần sử dụng buồng đệm hoặc mặt nạ với bình hít.","https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/huong-dan-su-dung-thuoc-hit-xit-o-nguoi-mac-benh-phoi-man-tinh-8626-146.html"
"1363","DEMO_169384500f","Demographic","Người mắc bệnh lý tim mạch","Có nguy cơ cao do đái tháo đường và tim mạch thường đi kèm nhau.","http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/bai-truyen-thong-benh-dai-thao-duong-va-cach-phong-ngua-benh.html"
"1364","DEMO_1715695bfe","Demographic","Trẻ em thừa cân/béo phì","Nhóm đang gia tăng nguy cơ mắc đái tháo đường type 2 do lối sống hiện đại.","https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html"
"1365","DEMO_18f25d36ac","Demographic","Người bệnh đái tháo đường týp 2 điều trị nội trú","Đối tượng nghiên cứu là người lớn từ 20-69 tuổi tại Bệnh viện Đa khoa Xanh Pôn.","https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html"
"1366","DEMO_1ad551ca62","Demographic","Trẻ em tại Bệnh viện Nhi Trung ương","Nhóm bệnh nhân được theo dõi và điều trị chuyên sâu, chiếm tỷ lệ cao trong tổng số trẻ ĐTĐ típ 1. | Nhóm bệnh nhân được theo dõi và điều trị chuyên sâu, chiếm tỷ lệ cao trong tổng số trẻ mắc ĐTĐ típ 1. | Nhóm bệnh nhân được theo dõi và điều trị chuyên sâu, chiếm tỷ lệ cao trong tổng số trẻ ĐTĐ típ 1.","https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"1367","DEMO_1adfe79bca","Demographic","Người bị đau thần kinh ngoại biên kéo dài","Gây mất ngủ, trầm cảm, thậm chí có ý định tự tử, cần can thiệp sớm.","https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
"1368","DEMO_1b86d583f3","Demographic","Người lớn tại Việt Nam","Tỷ lệ mắc tăng huyết áp cao (28,3% năm 2021), đặc biệt ở nhóm tuổi trẻ hóa. | Tỷ lệ mắc tăng huyết áp cao (28,3% năm 2021), đặc biệt ở người trung niên và trẻ hóa độ tuổi mắc bệnh.","https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"1369","DEMO_1bc596771f","Demographic","Bệnh nhân không đái tháo đường","Nhóm đối chiếu để so sánh nguy cơ và hiệu quả của clopidogrel. | Nhóm đối chứng để so sánh nguy cơ tim mạch khi dùng clopidogrel.","https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html"
"1370","DEMO_1bd508c01b","Demographic","Người không hút thuốc","Nhóm có thể mắc COPD do yếu tố di truyền, tiếp xúc khói bụi hoặc môi trường.","https://tamanhhospital.vn/giai-doan-benh-phoi-tac-nghen-man-tinh/"
"1371","DEMO_1bf21a9d13","Demographic","Người chưa kiểm soát huyết áp","Nhóm bệnh nhân đã dùng thuốc nhưng vẫn không đạt mục tiêu huyết áp 'ĐÍCH'.","http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"1372","DEMO_1c29475395","Demographic","Trẻ em và thanh thiếu niên","Nhóm đối tượng dễ mắc ĐTĐ típ 1 do hệ miễn dịch chưa trưởng thành. | Nhóm đối tượng dễ bị ảnh hưởng bởi ĐTĐ típ 1 do hệ miễn dịch chưa hoàn thiện. | Nhóm đối tượng dễ bị ảnh hưởng bởi đái tháo đường típ 1 do hệ miễn dịch chưa trưởng thành. | Nguy cơ cao mắc đái tháo đường típ 1, thường khởi phát sớm. | Nhóm đối tượng dễ mắc ĐTĐ típ 1 do hệ miễn dịch tấn công tế bào beta tụy. | Nhóm đối tượng dễ mắc ĐTĐ típ 1 do hệ miễn dịch chưa trưởng thành. | Nhóm đối tượng dễ bị ảnh hưởng bởi ĐTĐ típ 1 do hệ miễn dịch chưa hoàn thiện. | Nhóm tuổi dễ mắc đái tháo đường type 1, đặc biệt là ở độ tuổi từ nhỏ đến vị thành niên. | Nhóm tuổi dễ mắc đái tháo đường type 1 do hệ miễn dịch tấn công tế bào beta tụy. | Nguy cơ cao mắc đái tháo đường típ 1, thường khởi phát sớm. | Nhóm tuổi dễ mắc đái tháo đường típ 1 do cơ chế tự miễn. | Nhóm tuổi dễ mắc bệnh đái tháo đường type 1, do hệ miễn dịch tấn công tế bào beta tụy. | Nhóm đối tượng dễ bị ảnh hưởng bởi ĐTĐ típ 1 do cơ thể đang trong giai đoạn phát triển. | Nhóm đối tượng dễ bị ảnh hưởng bởi đái tháo đường típ 1, chiếm đa số trong các ca bệnh. | Nhóm đối tượng dễ bị ảnh hưởng bởi ĐTĐ típ 1 do cơ thể đang trong giai đoạn phát triển. | Nhóm đối tượng dễ mắc ĐTĐ típ 1 do hệ miễn dịch chưa trưởng thành. | Nhóm đối tượng dễ bị ảnh hưởng bởi ĐTĐ típ 1 do hệ miễn dịch chưa hoàn thiện. | Nhóm tuổi dễ mắc đái tháo đường type 1, do hệ miễn dịch tấn công tế bào beta tụy. | Nhóm tuổi dễ mắc đái tháo đường type 1, do hệ miễn dịch tấn công tế bào beta tụy. | Nhóm tuổi dễ mắc đái tháo đường type 1, do hệ miễn dịch tấn công tế bào beta tụy. | Nhóm tuổi thường gặp bệnh đái tháo đường type 1, do hệ miễn dịch tấn công tế bào beta tụy.","https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html"
"1373","DEMO_1e09c73171","Demographic","Người hút thuốc lá lâu năm","Nhóm đối tượng có nguy cơ cao mắc COPD do tiếp xúc trực tiếp với khói thuốc. | Nhóm đối tượng có nguy cơ cao nhất mắc COPD do tiếp xúc trực tiếp với khói thuốc. | Nhóm đối tượng có nguy cơ cao mắc COPD do tiếp xúc trực tiếp với khói thuốc.","https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6"
"1374","DEMO_1e1fca927a","Demographic","Người lớn","Độ tuổi nghiên cứu từ 20 đến 69 tuổi, không phân biệt giới tính.","https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html"
