"node_index","node_id","node_type","node_name","node_description","node_source"
"1601","INTE_099429b756","Intervention","Hướng dẫn y tế","Cần tăng cường hướng dẫn để cải thiện tuân thủ điều trị.","https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2021/09/tuan-thu-dieu-tri-va-cac-yeu-to-lien-quan-o-benh-nhan-dai-thao-duong-tuyp-2-dieu-o81E20B40.html"
"1602","INTE_0a6210c18f","Intervention","Giảm cân","Đặc biệt quan trọng đối với người béo phì để cải thiện đề kháng insulin. | Điều chỉnh chế độ ăn để giảm cân nếu có béo phì. | Đối với người thừa cân hoặc béo phì, cần giảm cân bằng chế độ ăn ít calo. | Đặc biệt ở người béo phì BMI ≥ 23kg/m², giúp giảm huyết áp và cholesterol.","https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://benhvienquynhon.gov.vn/tin-tuc/hoat-dong-cua-ttyt/dai-thao-duong-va-nhung-dieu-ban-can-biet/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/chan-doan-som-benh-dai-thao-duong-tip-2?id=59f9c51f-418e-9437-823c-a1a6c23c33e4 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/chan-doan-som-benh-dai-thao-duong-tip-2?id=59f9c51f-418e-9437-823c-a1a6c23c33e4 | https://www.vinmec.com/vie/bai-viet/dieu-tri-tang-huyet-ap-kem-suy-man-vi"
"1603","INTE_0af746547d","Intervention","Tránh lo âu và căng thẳng","Giảm stress tâm lý giúp kiểm soát cơn hen tốt hơn.","https://www.vinmec.com/vie/benh/hen-phe-quan-2949"
"1604","INTE_0afda1eced","Intervention","Giám sát chặt chẽ khi dùng statin","Cần theo dõi tác dụng phụ như tổn thương cơ và gan để đảm bảo an toàn cho bệnh nhân.","https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
"1605","INTE_0affe67981","Intervention","Tiêm vắc xin phòng cúm và phế cầu","Giảm nguy cơ đợt cấp do nhiễm trùng đường hô hấp, đặc biệt ở người cao tuổi và bệnh nhân suy hô hấp.","https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-phoi-tac-nghen-man-tinh-nd14577.html"
"1606","INTE_0affe67981","Intervention","Tiêm vắc-xin phòng cúm và phế cầu","Giảm nguy cơ nhiễm trùng hô hấp tái phát, một trong những nguyên nhân làm nặng bệnh. | Giảm nguy cơ nhiễm trùng hô hấp, một trong những nguyên nhân làm nặng bệnh COPD. | Giảm nguy cơ nhiễm trùng hô hấp tái phát, từ đó giảm nguy cơ tiến triển COPD. | Giảm nguy cơ nhiễm trùng hô hấp tái phát, giúp kiểm soát COPD.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6"
"1607","INTE_0d6942be91","Intervention","Khám bàn chân thường quy","Hành động phòng ngừa tàn phế, khuyến cáo cho bác sĩ đa khoa và chuyên khoa khác. | Hành động phòng ngừa tàn phế, giúp phát hiện sớm tổn thương thần kinh và loét. | Hành động phòng ngừa tàn phế, đặc biệt ở người đái tháo đường.","https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01 | https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01"
"1608","INTE_0dcf0fa180","Intervention","Dùng bơm insulin thế hệ mới","Công nghệ tiêm insulin tự động, giúp kiểm soát glucose ổn định hơn và giảm thiểu hạ đường huyết.","https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"1609","INTE_0e2f2153b4","Intervention","Bơm insulin thế hệ mới","Thiết bị tiêm insulin tự động, giúp bệnh nhân điều chỉnh liều lượng chính xác theo nhu cầu. | Công nghệ tiêm Insulin tự động, giúp điều chỉnh liều lượng chính xác.","https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html"
"1610","INTE_113c79e37d","Intervention","Hướng dẫn dùng thuốc đúng cách","Đảm bảo thuốc vào phổi, kiểm soát triệu chứng và ngăn ngừa đợt cấp.","https://bachmai.gov.vn/bai-viet/phong-dot-cap-benh-phoi-tac-nghen-man-tinh?id=28510cbf-b2a4-a5e6-65a7-7b91e89cf5eb"
"1611","INTE_116cda18e6","Intervention","Xử lý hạ đường huyết","Cho bệnh nhân uống nước có đường hoặc đồ ngọt khi có triệu chứng hạ đường huyết.","https://web.archive.org/web/https://vncdc.gov.vn/quan-ly-benh-dai-thao-duong-nd14581.html"
"1612","INTE_11b9dcd7a7","Intervention","Khám mắt định kỳ","Tầm soát sớm các biến chứng võng mạc do đái tháo đường. | Chu kỳ khám mắt mỗi 6 tháng hoặc 1 năm để phát hiện biến chứng và điều trị kịp thời. | Chính sách khám mắt định kỳ mỗi 6 tháng hoặc 1 năm giúp phát hiện sớm biến chứng và tăng cơ hội phục hồi thị lực.","https://web.archive.org/web/https://benhvientinh.caobang.gov.vn/index.php/vi/news/dich-vu/tiep-nhan-dieu-tri-benh-nhan-dai-thao-duong-tuyp-2-co-bien-chung-mo-mat-do-khong-di-kham-va-tam-soat-som-443.html | https://benhvientinh.caobang.gov.vn/index.php/vi/news/dich-vu/tiep-nhan-dieu-tri-benh-nhan-dai-thao-duong-tuyp-2-co-bien-chung-mo-mat-do-khong-di-kham-va-tam-soat-som-443.html | https://web.archive.org/web/https://benhvienmathanoi.gov.vn/tam-soat-benh-vong-mac-dai-thao-duong/ | https://benhvienmathanoi.gov.vn/tam-soat-benh-vong-mac-dai-thao-duong/"
"1613","INTE_11babc93d1","Intervention","Chuyển đổi liệu pháp tiêm","Điều chỉnh phác đồ từ insulin truyền thống sang insulin nền thế hệ 2 hoặc iGlarLixi để giảm hạ đường huyết và tăng tuân thủ.","https://bachmai.gov.vn/bai-viet/dieu-tri-dai-thao-duong-tip-2-buoc-tien-moi-tu-insulin-nen-the-he-2-va-iglarlixi?id=5cdac324-549d-40aa-b3e6-80214932d112"
"1614","INTE_123d0836d6","Intervention","Tránh khói thuốc","Người chưa hút thì tuyệt đối không thử; người đang hút cần bỏ thuốc và không tái nghiện. | Người chưa hút thì không hút; người đang hút phải bỏ thuốc và không tái nghiện.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6"
"1615","INTE_128d1962fb","Intervention","Tư vấn cai thuốc lá","Chiến lược 5A: Ask, Advise, Assess, Assist, Arrange để hỗ trợ bệnh nhân bỏ thuốc.","https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-phoi-tac-nghen-man-tinh-nd14577.html"
"1616","INTE_129040ea73","Intervention","Bổ sung canxi và kali","Hỗ trợ điều hòa huyết áp thông qua cân bằng điện giải.","https://soyte.tuyenquang.gov.vn/tin-tuc/tang-huyet-ap-va-nhung-bien-chung-nguy-hiem.html"
"1617","INTE_1320318e56","Intervention","Kiểm soát huyết áp tại nhà","Sử dụng thiết bị đo huyết áp kỹ thuật số để theo dõi và ghi lại kết quả.","http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"1618","INTE_138f4a2a94","Intervention","Xử trí nhiễm toan ceton","Cần điều trị kịp thời để tránh hôn mê và tử vong.","https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421"
"1619","INTE_14c3a18e85","Intervention","Điều trị đa chiều","Tập trung vào kiểm soát glucose, huyết áp, lipid máu và bảo vệ tim mạch, thận.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01"
"1620","INTE_163d07ed34","Intervention","Điều trị insulin","Cung cấp insulin ngoại sinh để điều hòa glucose trong máu.","https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html"
"1621","INTE_16693d14fd","Intervention","Điều trị theo kế hoạch phòng ngừa","Dùng thuốc hít, xịt, uống để ngăn cơn hen tái phát.","https://www.vinmec.com/vie/bai-viet/bien-chung-lau-dai-cua-benh-hen-phe-quan-vi"
"1622","INTE_16a158cbfd","Intervention","Tầm soát thần kinh định kỳ","Khám sàng lọc ít nhất mỗi năm một lần cho tất cả bệnh nhân đái tháo đường. | Khám sàng lọc ít nhất mỗi năm một lần bằng test monofilament, âm thoa và phản xạ gân gót.","https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01"
"1623","INTE_172f62e16d","Intervention","Khám định kỳ","Tái khám định kỳ để đánh giá hiệu quả điều trị và điều chỉnh phác đồ. | Theo dõi và điều chỉnh phác đồ điều trị. | Theo dõi diễn tiến bệnh, điều chỉnh thuốc dự phòng và kiểm soát dị nguyên. | Theo hướng dẫn của bác sĩ chuyên khoa. | Theo hướng dẫn của bác sĩ chuyên khoa.","https://www.vinmec.com/vie/bai-viet/dieu-tri-tang-huyet-ap-kem-suy-man-vi | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan"
"1624","INTE_194ecdf8b4","Intervention","Bỏ thuốc lá","Hành động quan trọng giúp ngăn chặn tiến triển bệnh và kéo dài tuổi thọ. | Hành động quan trọng nhất để cải thiện chức năng phổi và làm chậm tiến triển COPD. | Hành động can thiệp chính yếu để ngăn ngừa và làm chậm tiến triển COPD. | Hành động quan trọng nhất để cải thiện chức năng phổi và làm chậm tiến triển COPD.","https://tamanhhospital.vn/giai-doan-benh-phoi-tac-nghen-man-tinh/ | https://medlatec.vn/tin-tuc/benh-nhan-phoi-tac-nghen-phoi-man-tinh-song-duoc-bao-lau-cai-thien-tuoi-tho-bang-cach-nao | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6 | https://tamanhhospital.vn/giai-doan-benh-phoi-tac-nghen-man-tinh/"
"1625","INTE_195ba9fcf0","Intervention","Theo dõi và quản lý bệnh nhân","Theo dõi người bệnh đã được điều trị ổn định ở tuyến trên.","https://web.archive.org/web/https://vncdc.gov.vn/quan-ly-benh-dai-thao-duong-nd14581.html"
"1626","INTE_1960a35a2f","Intervention","Chẩn đoán điện thần kinh cơ","Phương pháp can thiệp chẩn đoán để xác định mức độ tổn thương thần kinh.","https://sti.vista.gov.vn/publication/view/nghien-cuu-dac-diem-lam-sang-can-lam-sang-va-chi-so-dien-than-kinh-co-o-nguoi-benh-dai-thao-duong-type-2-co-bien-chung-than-kinh-ngoai-vi-tai-benh-vie-d41b03674c28b600d59c115392319110-455331.html"
"1627","INTE_198ee05004","Intervention","Điều tra nguyên nhân thứ phát","Xác định nguyên nhân gây tăng huyết áp thứ phát để điều trị cụ thể. | Khám và xác định bệnh lý gây tăng huyết áp thứ phát. | Xác định nguyên nhân gây tăng huyết áp thứ phát để điều trị cụ thể. | Khi nghi ngờ tăng huyết áp do bệnh lý khác như thận, tim hoặc nội tiết. | Khi nghi ngờ tăng huyết áp do bệnh lý khác như thận, tim hoặc nội tiết. | Xác định nguyên nhân gây tăng huyết áp thứ phát để điều trị cụ thể.","https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html"
"1628","INTE_19f8795b3b","Intervention","Tầm soát sớm COPD","Việc tầm soát sớm giúp phát hiện bệnh trước khi tiến triển nặng, từ đó quản lý tốt và cải thiện chất lượng sống.","https://bachmai.gov.vn/bai-viet/benh-phoi-tac-nghen-man-tinh-hieu-dung-phong-ngua-va-phat-hien-som-cung-chuyen-gia-benh-vien-bach-mai?id=bef483aa-6fde-433a-b2e8-b373eb7903a6"
"1629","INTE_1a0644f173","Intervention","Khám sàng lọc đo huyết áp định kỳ","Hành vi phòng ngừa quan trọng để phát hiện sớm tăng huyết áp ở mọi lứa tuổi, đặc biệt là người trẻ.","http://cdc.hatinh.gov.vn/vi/%1Cbenh-khong-lay-nhiem/topic/6029 | https://web.archive.org/web/http://cdc.hatinh.gov.vn/vi/%1Cbenh-khong-lay-nhiem/topic/6029"
"1630","INTE_1bba41a038","Intervention","Tiêm vắc-xin","Bảo vệ phổi khỏi nhiễm trùng hô hấp, giảm nguy cơ bùng phát COPD.","https://tamanhhospital.vn/giai-doan-benh-phoi-tac-nghen-man-tinh/"
"1631","INTE_1bfdca27dc","Intervention","Theo dõi định kỳ","Người bệnh cần khám định kỳ để kiểm soát và phát hiện sớm biến chứng. | Khám bệnh thường xuyên để phát hiện sớm biến chứng. | Người bệnh cần khám định kỳ để kiểm soát đường huyết và phát hiện sớm biến chứng. | Khám bác sĩ thường xuyên để kiểm soát và phát hiện sớm biến chứng. | Người bệnh cần khám định kỳ để kiểm soát và phát hiện sớm biến chứng. | Người bệnh cần khám định kỳ để kiểm soát biến chứng và điều chỉnh thuốc. | Kiểm tra glucose máu, HbA1c và các chỉ số sinh hóa định kỳ để điều chỉnh thuốc và can thiệp. | Người bệnh cần khám định kỳ để kiểm soát và phát hiện sớm biến chứng. | Người bệnh cần khám định kỳ để phát hiện sớm biến chứng. | Người bệnh cần khám định kỳ để phát hiện sớm biến chứng. | Để phát hiện sớm và điều trị kịp thời. | Để phát hiện sớm và kiểm soát huyết áp. | Để phát hiện sớm và kiểm soát huyết áp. | Điều tra và kiểm soát huyết áp thường xuyên để phát hiện sớm biến chứng. | Đi khám sức khỏe định kỳ để phát hiện sớm và kiểm soát tăng huyết áp. | Điều tra và kiểm soát huyết áp thường xuyên để phát hiện sớm biến chứng.","https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://www.vinmec.com/vie/bai-viet/tong-quan-ve-benh-dai-thao-duong-vi | https://web.archive.org/web/https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/benh-tang-huyet-ap-ke-giet-nguoi-tham-lang.html"
"1632","INTE_1da2debfdd","Intervention","Điều chỉnh lối sống","Thay đổi thói quen sinh hoạt nhằm kiểm soát huyết áp lâu dài. | Thay đổi thói quen sinh hoạt nhằm kiểm soát huyết áp và ngăn ngừa biến chứng. | Hỗ trợ điều trị bằng thay đổi thói quen sinh hoạt.","http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/https://medlatec.vn/tin-tuc/hep-dong-mach-than-la-gi-muc-do-nguy-hiem-va-phuong-phap-dieu-tri"
"1633","INTE_1e0c9075e7","Intervention","Điều trị loét bàn chân","Chống nhiễm trùng, chăm sóc vết thương để ngăn ngừa hoại tử.","https://syt.dongnai.gov.vn/vi/news/Suc-khoe-cong-dong/nhung-bien-chung-nguy-hiem-cua-benh-tieu-duong-2511.html"
"1634","INTE_1e0e46461d","Intervention","Tập thể dục","Cải thiện chuyển hóa glucose, giảm cân và kiểm soát đường huyết. | Hoạt động thể chất giúp kiểm soát đường huyết và duy trì sức khỏe. | Hoạt động thể chất giúp kiểm soát đường huyết và duy trì sức khỏe. | Cải thiện khả năng sử dụng glucose và kiểm soát đường huyết. | Cải thiện khả năng sử dụng glucose và kiểm soát cân nặng, hỗ trợ điều trị đái tháo đường. | Hoạt động thể chất giúp kiểm soát đường huyết và cải thiện sức khỏe tổng thể. | Cải thiện khả năng sử dụng glucose và kiểm soát cân nặng. | Hoạt động thể chất giúp kiểm soát đường huyết và cải thiện sức khỏe tổng thể. | Hoạt động thể lực ít nhất 30 phút/ngày, 5 ngày/tuần giúp cải thiện insulin và giảm glucose máu. | Cải thiện khả năng sử dụng glucose và kiểm soát cân nặng. | Hoạt động thể chất giúp kiểm soát đường huyết và phòng ngừa biến chứng. | Cải thiện khả năng sử dụng glucose và kiểm soát đường huyết. | Tập ít nhất 30 phút/ngày để cải thiện lưu thông máu. | Tập nhẹ nhàng (đi bộ) 30-60 phút/ngày để kiểm soát huyết áp và giảm nguy cơ tim mạch. | Tăng cường sức khỏe tim mạch, giảm huyết áp. | Tập luyện đều đặn giúp tăng sức khỏe hô hấp và giảm nguy cơ cơn hen.","https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://www.vinmec.com/vie/bai-viet/tong-quan-ve-benh-dai-thao-duong-vi | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2015/08/kien-thuc-ve-benh-dai-thao-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-tai-c-o81E20305.html | https://benhviennhitrunguong.gov.vn/benh-dai-thao-duong-o-tre-em.html | https://chanthuongvacotsong.bachmai.gov.vn/cao-huyet-ap-am-tham-ma-rat-hiem/ | https://www.vinmec.com/vie/bai-viet/dieu-tri-tang-huyet-ap-kem-suy-man-vi | https://chanthuongvacotsong.bachmai.gov.vn/cao-huyet-ap-am-tham-ma-rat-hiem/ | https://www.vinmec.com/vie/benh/hen-phe-quan-2949"
"1635","INTE_1e5f0325d8","Intervention","Giáo dục thay đổi hành vi","Hướng dẫn cộng đồng thay đổi thói quen sống để phòng bệnh.","https://web.archive.org/web/https://vncdc.gov.vn/quan-ly-benh-dai-thao-duong-nd14581.html"
